replrev,order_id,sess_id,isin_id,amount,amount_rest,id_deal,xstatus,price,price_scale,moment,moment_ns,dir,action,deal_price,deal_price_scale
247497241594,1953465969351328033,6899,3032021,2,2,0,4097,24416.00000,5,2023/10/04 18:58:00.765,1696435080765467557,1,1,0.00000,0
247497241595,1953465969351328034,6899,3032021,1,1,0,4097,26632.00000,5,2023/10/04 18:58:00.765,1696435080765615791,1,1,0.00000,0
247497241596,1953465969351328035,6899,3032021,3,3,0,4097,27475.00000,5,2023/10/04 18:58:00.765,1696435080765764561,2,1,0.00000,0
247497241598,1953465969351328036,6899,3032021,1,1,0,4097,27290.00000,5,2023/10/04 18:58:00.766,1696435080766067899,2,1,0.00000,0
247497241601,1953465969351328038,6899,3032021,1,1,0,4097,27140.00000,5,2023/10/04 18:58:00.766,1696435080766514926,2,1,0.00000,0
247497241604,1953465969351328040,6899,3032021,1,1,0,4097,27430.00000,5,2023/10/04 18:58:00.766,1696435080766955668,2,1,0.00000,0
247497241606,1953465969351328041,6899,3032021,5,5,0,4097,25791.00000,5,2023/10/04 18:58:00.767,1696435080767247669,1,1,0.00000,0
247497241607,1953465969351328042,6899,3032021,1,1,0,4097,26630.00000,5,2023/10/04 18:58:00.767,1696435080767386619,1,1,0.00000,0
247497241608,1953465969351328043,6899,3032021,10,10,0,4097,26654.00000,5,2023/10/04 18:58:00.767,1696435080767534951,1,1,0.00000,0
247497241609,1953465969351328044,6899,3032021,1,1,0,4097,27450.00000,5,2023/10/04 18:58:00.767,1696435080767811466,2,1,0.00000,0
247497241612,1953465969351328046,6899,3032021,1,1,0,4097,27020.00000,5,2023/10/04 18:58:00.768,1696435080768246732,2,1,0.00000,0
247497241614,1953465969351328048,6899,3032021,1,1,0,4097,27470.00000,5,2023/10/04 18:58:00.768,1696435080768531272,2,1,0.00000,0
247497241616,1953465969351328049,6899,3032021,1,1,0,4097,26640.00000,5,2023/10/04 18:58:00.768,1696435080768962023,1,1,0.00000,0
247497241617,1953465969351328050,6899,3032021,1,1,0,4097,25737.00000,5,2023/10/04 18:58:00.769,1696435080769103436,1,1,0.00000,0
247497241618,1953465969351328051,6899,3032021,1,1,0,4097,27490.00000,5,2023/10/04 18:58:00.769,1696435080769244699,2,1,0.00000,0
247497241622,1953465969351328054,6899,3032021,1,1,0,4097,25981.00000,5,2023/10/04 18:58:00.770,1696435080770081403,1,1,0.00000,0
247497241626,1953465969351328057,6899,3032021,1,1,0,4097,26020.00000,5,2023/10/04 18:58:00.770,1696435080770852743,1,1,0.00000,0
247497241629,1953465969351328059,6899,3032021,1,1,0,4097,26675.00000,5,2023/10/04 18:58:00.771,1696435080771300114,1,1,0.00000,0
247497241631,1953465969351328061,6899,3032021,1,1,0,4097,27300.00000,5,2023/10/04 18:58:00.771,1696435080771600948,2,1,0.00000,0
247497241633,1953465969351328062,6899,3032021,30,30,0,4609,27195.00000,5,2023/10/04 18:58:00.771,1696435080771917737,2,1,0.00000,0
247497241634,1953465969351328063,6899,3032021,2,2,0,4097,26701.00000,5,2023/10/04 18:58:00.772,1696435080772075336,1,1,0.00000,0
247497241635,1953465969351328064,6899,3032021,1,1,0,4097,25714.00000,5,2023/10/04 18:58:00.772,1696435080772235743,1,1,0.00000,0
247497241636,1953465969351328065,6899,3032021,1,1,0,4097,27188.00000,5,2023/10/04 18:58:00.772,1696435080772388640,2,1,0.00000,0
247497241638,1953465969351328066,6899,3366187,71,71,0,4097,24766.00000,5,2023/10/04 18:58:00.772,1696435080772699002,1,1,0.00000,0
247497241639,1953465969351328067,6899,3032021,1,1,0,4609,25800.00000,5,2023/10/04 18:58:00.772,1696435080772855192,1,1,0.00000,0
247497241640,1953465969351328068,6899,3032021,1,1,0,4097,25585.00000,5,2023/10/04 18:58:00.772,1696435080772998614,1,1,0.00000,0
247497241641,1953465969351328069,6899,3032021,1,1,0,4097,28057.00000,5,2023/10/04 18:58:00.773,1696435080773136358,2,1,0.00000,0
247497241644,1953465969351328071,6899,3032021,10,10,0,4097,27351.00000,5,2023/10/04 18:58:00.773,1696435080773661637,2,1,0.00000,0
247497241646,1953465969351328073,6899,3032021,1,1,0,4097,28240.00000,5,2023/10/04 18:58:00.773,1696435080773958620,2,1,0.00000,0
247497241650,1953465969351328077,6899,3032021,1,1,0,4097,28388.00000,5,2023/10/04 18:58:00.774,1696435080774740599,2,1,0.00000,0
247497241655,1953465969351328082,6899,3032021,1,1,0,4097,26600.00000,5,2023/10/04 18:58:00.775,1696435080775848383,1,1,0.00000,0
247497241656,1953465969351328083,6899,3032021,1,1,0,4097,27174.00000,5,2023/10/04 18:58:00.775,1696435080775994145,2,1,0.00000,0
247497241657,1953465969351328084,6899,3032021,100,100,0,4097,25380.00000,5,2023/10/04 18:58:00.776,1696435080776134944,1,1,0.00000,0
247497241658,1953465969351328085,6899,3032021,1,1,0,4097,26560.00000,5,2023/10/04 18:58:00.776,1696435080776473633,1,1,0.00000,0
247497241661,1953465969351328086,6899,3032021,1,1,0,4097,27000.00000,5,2023/10/04 18:58:00.777,1696435080777076843,2,1,0.00000,0
247497241662,1953465969351328087,6899,3032021,1,1,0,4097,25981.00000,5,2023/10/04 18:58:00.777,1696435080777229623,1,1,0.00000,0
247497241663,1953465969351328088,6899,3366187,1,1,0,4097,28186.00000,5,2023/10/04 18:58:00.777,1696435080777371647,2,1,0.00000,0
247497241666,1953465969351328089,6899,3032021,19,19,0,4097,26050.00000,5,2023/10/04 18:58:00.777,1696435080777822480,1,1,0.00000,0
247497241667,1953465969351328090,6899,3032021,1,1,0,4097,25861.00000,5,2023/10/04 18:58:00.777,1696435080777969849,1,1,0.00000,0
247497241668,1953465969351328091,6899,3032021,5,5,0,4097,26335.00000,5,2023/10/04 18:58:00.778,1696435080778113216,1,1,0.00000,0
247497241672,1953465969351328093,6899,3032021,1,1,0,4097,25905.00000,5,2023/10/04 18:58:00.778,1696435080778765711,1,1,0.00000,0
247497241673,1953465969351328094,6899,3032021,5,5,0,4097,26275.00000,5,2023/10/04 18:58:00.778,1696435080778911552,1,1,0.00000,0
247497241675,1953465969351328095,6899,3032021,6,6,0,4097,27190.00000,5,2023/10/04 18:58:00.779,1696435080779213090,2,1,0.00000,0
247497241677,1953465969351328097,6899,3032021,1,1,0,4097,25911.00000,5,2023/10/04 18:58:00.779,1696435080779676113,1,1,0.00000,0
247497241678,1953465969351328098,6899,3032021,5,5,0,4097,26255.00000,5,2023/10/04 18:58:00.779,1696435080779816683,1,1,0.00000,0
247497241680,1953465969351328099,6899,3366187,2,2,0,4097,27825.00000,5,2023/10/04 18:58:00.780,1696435080780127451,2,1,0.00000,0
247497241682,1953465969351328101,6899,3032021,5,5,0,4097,26000.00000,5,2023/10/04 18:58:00.780,1696435080780427639,1,1,0.00000,0
247497241687,1953465969351328105,6899,3032021,30,30,0,4097,25966.00000,5,2023/10/04 18:58:00.781,1696435080781263189,1,1,0.00000,0
247497241688,1953465969351328106,6899,3032021,1,1,0,4097,26105.00000,5,2023/10/04 18:58:00.781,1696435080781414789,1,1,0.00000,0
247497241692,1953465969351328108,6899,3032021,1,1,0,4097,27135.00000,5,2023/10/04 18:58:00.782,1696435080782174859,2,1,0.00000,0
247497241693,1953465969351328109,6899,3032021,1,1,0,4097,26305.00000,5,2023/10/04 18:58:00.782,1696435080782317340,1,1,0.00000,0
247497241695,1953465969351328110,6899,3032021,5,5,0,4097,27200.00000,5,2023/10/04 18:58:00.782,1696435080782618373,2,1,0.00000,0
247497241697,1953465969351328111,6899,3366187,1,1,0,4097,27270.00000,5,2023/10/04 18:58:00.783,1696435080783004822,1,1,0.00000,0
247497241700,1953465969351328113,6899,3032021,5,5,0,4097,26500.00000,5,2023/10/04 18:58:00.783,1696435080783461267,1,1,0.00000,0
247497241702,1953465969351328114,6899,3366187,1,1,0,4097,26070.00000,5,2023/10/04 18:58:00.783,1696435080783767977,1,1,0.00000,0
247497241705,1953465969351328116,6899,3366187,20,20,0,4097,25888.00000,5,2023/10/04 18:58:00.784,1696435080784348327,1,1,0.00000,0
247497241707,1953465969351328117,6899,3366187,1,1,0,4097,24870.00000,5,2023/10/04 18:58:00.784,1696435080784642620,1,1,0.00000,0
247497241708,1953465969351328118,6899,3032021,1,1,0,4097,25881.00000,5,2023/10/04 18:58:00.784,1696435080784782058,1,1,0.00000,0
247497241712,1953465969351328120,6899,3032021,1,1,0,4097,29834.00000,5,2023/10/04 18:58:00.785,1696435080785476977,2,1,0.00000,0
247497241713,1953465969351328121,6899,3032021,1,1,0,4097,25891.00000,5,2023/10/04 18:58:00.785,1696435080785622966,1,1,0.00000,0
247497241715,1953465969351328122,6899,3032021,2,2,0,4097,26700.00000,5,2023/10/04 18:58:00.785,1696435080785941070,1,1,0.00000,0
247497241717,1953465969351328123,6899,3032021,1,1,0,4097,27050.00000,5,2023/10/04 18:58:00.786,1696435080786248459,2,1,0.00000,0
247497241718,1953465969351328124,6899,3032021,1,1,0,4097,25930.00000,5,2023/10/04 18:58:00.786,1696435080786389206,1,1,0.00000,0
247497241722,1953465969351328125,6899,3032021,1,1,0,4097,26500.00000,5,2023/10/04 18:58:00.790,1696435080790516714,1,1,0.00000,0
247497241729,1953465969351328128,6899,3366187,15,15,0,4097,25000.00000,5,2023/10/04 18:58:00.792,1696435080792056303,1,1,0.00000,0
247497241731,1953465969351328129,6899,3032021,1,1,0,4097,26609.00000,5,2023/10/04 18:58:00.792,1696435080792668347,1,1,0.00000,0
247497241736,1953465969351328131,6899,3032021,1,1,0,4097,27210.00000,5,2023/10/04 18:58:00.793,1696435080793447130,2,1,0.00000,0
247497241738,1953465969351328132,6899,3032021,1,1,0,4097,26410.00000,5,2023/10/04 18:58:00.793,1696435080793747907,1,1,0.00000,0
247497241739,1953465969351328133,6899,3032021,10,10,0,4097,27029.00000,5,2023/10/04 18:58:00.793,1696435080793917718,2,1,0.00000,0
247497241741,1953465969351328134,6899,3032021,100,100,0,4097,27000.00000,5,2023/10/04 18:58:00.794,1696435080794222621,2,1,0.00000,0
247497241742,1953465969351328135,6899,3366187,1,1,0,4097,26653.00000,5,2023/10/04 18:58:00.794,1696435080794365424,1,1,0.00000,0
247497241744,1953465969351328136,6899,3366187,1,1,0,4097,28460.00000,5,2023/10/04 18:58:00.794,1696435080794681080,2,1,0.00000,0
247497241745,1953465969351328137,6899,3032021,1,1,0,4097,26343.00000,5,2023/10/04 18:58:00.794,1696435080794834912,1,1,0.00000,0
247497241747,1953465969351328138,6899,3032021,1,1,0,4097,25889.00000,5,2023/10/04 18:58:00.795,1696435080795145454,1,1,0.00000,0
247497241748,1953465969351328139,6899,3032021,20,20,0,4097,25967.00000,5,2023/10/04 18:58:00.795,1696435080795306676,1,1,0.00000,0
247497241750,1953465969351328140,6899,3032021,1,1,0,4097,25917.00000,5,2023/10/04 18:58:00.795,1696435080795616151,1,1,0.00000,0
247497241751,1953465969351328141,6899,3032021,10,10,0,4097,26625.00000,5,2023/10/04 18:58:00.795,1696435080795779474,1,1,0.00000,0
247497241754,1953465969351328143,6899,3032021,1,1,0,4097,27874.00000,5,2023/10/04 18:58:00.796,1696435080796242009,2,1,0.00000,0
247497241759,1953465969351328146,6899,3032021,1,1,0,4097,26133.00000,5,2023/10/04 18:58:00.797,1696435080797182391,1,1,0.00000,0
247497241761,1953465969351328147,6899,3032021,1,1,0,4097,25217.00000,5,2023/10/04 18:58:00.797,1696435080797478829,1,1,0.00000,0
247497241764,1953465969351328149,6899,3032021,50,50,0,4097,25946.00000,5,2023/10/04 18:58:00.797,1696435080797935187,1,1,0.00000,0
247497241766,1953465969351328150,6899,3032021,1,1,0,4097,25103.00000,5,2023/10/04 18:58:00.798,1696435080798221591,1,1,0.00000,0
247497241774,1953465969351328154,6899,3032021,1,1,0,4097,27250.00000,5,2023/10/04 18:58:00.799,1696435080799895797,2,1,0.00000,0
247497241783,1953465969351328159,6899,3032021,2,2,0,4097,26600.00000,5,2023/10/04 18:58:00.801,1696435080801491435,1,1,0.00000,0
247497241784,1953465969351328160,6899,3032021,10,10,0,4097,26425.00000,5,2023/10/04 18:58:00.801,1696435080801642079,1,1,0.00000,0
247497241788,1953465969351328162,6899,3032021,9,9,0,4097,26001.00000,5,2023/10/04 18:58:00.802,1696435080802412017,1,1,0.00000,0
247497241792,1953465969351328163,6899,3366187,4,4,0,4097,28492.00000,5,2023/10/04 18:58:00.803,1696435080803036300,2,1,0.00000,0
247497241795,1953465969351328164,6899,3032021,3,3,0,4097,27240.00000,5,2023/10/04 18:58:00.803,1696435080803697745,2,1,0.00000,0
247497241798,1953465969351328165,6899,3032021,50,50,0,4097,27261.00000,5,2023/10/04 18:58:00.804,1696435080804453713,2,1,0.00000,0
247497241802,1953465969351328167,6899,3032021,1,1,0,4097,27180.00000,5,2023/10/04 18:58:00.805,1696435080805210709,2,1,0.00000,0
247497241808,1953465969351328169,6899,3366187,1,1,0,4097,27470.00000,5,2023/10/04 18:58:00.806,1696435080806783510,1,1,0.00000,0
247497241811,1953465969351328170,6899,3032021,10,10,0,4097,28606.00000,5,2023/10/04 18:58:00.807,1696435080807449825,2,1,0.00000,0
247497241814,1953465969351328171,6899,3032021,1,1,0,4097,26711.00000,5,2023/10/04 18:58:00.808,1696435080808223981,1,1,0.00000,0
247497241822,1953465969351328175,6899,3032021,3,3,0,4097,26390.00000,5,2023/10/04 18:58:00.809,1696435080809627262,1,1,0.00000,0
247497241826,1953465969351328177,6899,3032021,2,2,0,4097,27216.00000,5,2023/10/04 18:58:00.810,1696435080810338504,2,1,0.00000,0
247497241828,1953465969351328178,6899,3366187,1,1,0,4097,26305.00000,5,2023/10/04 18:58:00.810,1696435080810683359,1,1,0.00000,0
247497241830,1953465969351328179,6899,3032021,1,1,0,4097,27112.00000,5,2023/10/04 18:58:00.810,1696435080810993646,2,1,0.00000,0
247497241831,1953465969351328180,6899,3032021,1,1,0,4097,26605.00000,5,2023/10/04 18:58:00.811,1696435080811145039,1,1,0.00000,0
247497241835,1953465969351328182,6899,3032021,1,1,0,4097,26730.00000,5,2023/10/04 18:58:00.811,1696435080811745971,1,1,0.00000,0
247497241836,1953465969351328183,6899,3032021,1,1,0,4097,26620.00000,5,2023/10/04 18:58:00.811,1696435080811933456,1,1,0.00000,0
247497241843,1953465969351328187,6899,3032021,1,1,0,4097,26709.00000,5,2023/10/04 18:58:00.812,1696435080812963837,1,1,0.00000,0
247497241845,1953465969351328188,6899,3032021,15,15,0,4097,26500.00000,5,2023/10/04 18:58:00.813,1696435080813248713,1,1,0.00000,0
247497241848,1953465969351328190,6899,3032021,151,151,0,4097,27025.00000,5,2023/10/04 18:58:00.813,1696435080813700299,2,1,0.00000,0
247497241856,1953465969351328195,6899,3032021,1,1,0,4097,26541.00000,5,2023/10/04 18:58:00.814,1696435080814935959,1,1,0.00000,0
247497241860,1953465969351328197,6899,3032021,2,2,0,4097,26527.00000,5,2023/10/04 18:58:00.815,1696435080815545390,1,1,0.00000,0
247497241871,1953465969351328204,6899,3032021,194,194,0,4097,26350.00000,5,2023/10/04 18:58:00.817,1696435080817225860,1,1,0.00000,0
247497241890,1953465969351328212,6899,3032021,1,1,0,4097,27845.00000,5,2023/10/04 18:58:00.821,1696435080821277993,2,1,0.00000,0
247497241894,1953465969351328214,6899,3032021,1,1,0,4097,26466.00000,5,2023/10/04 18:58:00.825,1696435080825145737,1,1,0.00000,0
247497241902,1953465969351328218,6899,3366187,6,6,0,4097,28100.00000,5,2023/10/04 18:58:00.826,1696435080826621361,2,1,0.00000,0
247497241908,1953465969351328221,6899,3032021,3,3,0,4097,26627.00000,5,2023/10/04 18:58:00.827,1696435080827912283,1,1,0.00000,0
247497241909,1953465969351328222,6899,3032021,1,1,0,4097,26970.00000,5,2023/10/04 18:58:00.828,1696435080828066780,2,1,0.00000,0
247497241914,1953465969351328224,6899,3366187,24,24,0,4097,25397.00000,5,2023/10/04 18:58:00.828,1696435080828876559,1,1,0.00000,0
247497241920,1953465969351328227,6899,3032021,1,1,0,4097,26411.00000,5,2023/10/04 18:58:00.829,1696435080829792963,1,1,0.00000,0
247497241922,1953465969351328229,6899,3032021,25,25,0,4097,27380.00000,5,2023/10/04 18:58:00.830,1696435080830110179,2,1,0.00000,0
247497241926,1953465969351328230,6899,3032021,5,5,0,4097,26380.00000,5,2023/10/04 18:58:00.830,1696435080830861384,1,1,0.00000,0
247497241927,1953465969351328231,6899,3032021,1,1,0,4097,27120.00000,5,2023/10/04 18:58:00.831,1696435080831004908,2,1,0.00000,0
247497241928,1953465969351328232,6899,3032021,1,1,0,4097,27200.00000,5,2023/10/04 18:58:00.831,1696435080831152608,2,1,0.00000,0
247497241931,1953465969351328233,6899,3032021,10,10,0,4097,26220.00000,5,2023/10/04 18:58:00.831,1696435080831611194,1,1,0.00000,0
247497241937,1953465969351328237,6899,3032021,1,1,0,4097,26380.00000,5,2023/10/04 18:58:00.832,1696435080832514912,1,1,0.00000,0
247497241942,1953465969351328240,6899,3032021,1,1,0,4097,26557.00000,5,2023/10/04 18:58:00.833,1696435080833294568,1,1,0.00000,0
247497241943,1953465969351328241,6899,3032021,1,1,0,4097,26002.00000,5,2023/10/04 18:58:00.833,1696435080833449929,1,1,0.00000,0
247497241944,1953465969351328242,6899,3032021,40,40,0,4097,26932.00000,5,2023/10/04 18:58:00.833,1696435080833617424,2,1,0.00000,0
247497241945,1953465969351328243,6899,3366187,30,30,0,4097,29904.00000,5,2023/10/04 18:58:00.833,1696435080833777598,2,1,0.00000,0
247497241949,1953465969351328244,6899,3032021,5,5,0,4097,26930.00000,5,2023/10/04 18:58:00.834,1696435080834389822,2,1,0.00000,0
247497241950,1953465969351328245,6899,3032021,1,1,0,4609,25235.00000,5,2023/10/04 18:58:00.834,1696435080834536615,1,1,0.00000,0
247497241951,1953465969351328246,6899,3032021,1,1,0,4097,24377.00000,5,2023/10/04 18:58:00.834,1696435080834692973,1,1,0.00000,0
247497241952,1953465969351328247,6899,3032021,5,5,0,4097,27000.00000,5,2023/10/04 18:58:00.834,1696435080834836462,2,1,0.00000,0
247497241956,1953465969351328248,6899,3032021,1,1,0,4097,26511.00000,5,2023/10/04 18:58:00.835,1696435080835612253,1,1,0.00000,0
247497241959,1953465969351328250,6899,3032021,10,10,0,4097,26025.00000,5,2023/10/04 18:58:00.836,1696435080836051283,1,1,0.00000,0
247497241965,1953465969351328253,6899,3032021,1,1,0,4097,27240.00000,5,2023/10/04 18:58:00.837,1696435080837074427,2,1,0.00000,0
247497241967,1953465969351328254,6899,3032021,1,1,0,4097,27310.00000,5,2023/10/04 18:58:00.837,1696435080837456298,2,1,0.00000,0
247497241968,1953465969351328255,6899,3032021,1,1,0,4097,26475.00000,5,2023/10/04 18:58:00.837,1696435080837618088,1,1,0.00000,0
247497241971,1953465969351328256,6899,3032021,1,1,0,4097,27370.00000,5,2023/10/04 18:58:00.838,1696435080838300270,2,1,0.00000,0
247497241976,1953465969351328259,6899,3032021,1,1,0,4097,27380.00000,5,2023/10/04 18:58:00.839,1696435080839507602,2,1,0.00000,0
247497241978,1953465969351328260,6899,3032021,20,20,0,4097,24139.00000,5,2023/10/04 18:58:00.839,1696435080839822035,1,1,0.00000,0
247497241982,1953465969351328262,6899,3032021,1,1,0,4097,27420.00000,5,2023/10/04 18:58:00.840,1696435080840412728,2,1,0.00000,0
247497241984,1953465969351328263,6899,3032021,1,1,0,4609,27601.00000,5,2023/10/04 18:58:00.840,1696435080840783353,2,1,0.00000,0
247497241989,1953465969351328266,6899,3032021,1,1,0,4097,27500.00000,5,2023/10/04 18:58:00.841,1696435080841638192,2,1,0.00000,0
247497241990,1953465969351328267,6899,3032021,1,1,0,4097,27100.00000,5,2023/10/04 18:58:00.842,1696435080842193775,2,1,0.00000,0
247497241994,1953465969351328269,6899,3032021,5,5,0,4097,26100.00000,5,2023/10/04 18:58:00.842,1696435080842800852,1,1,0.00000,0
247497241995,1953465969351328270,6899,3032021,10,10,0,4097,26150.00000,5,2023/10/04 18:58:00.842,1696435080842952596,1,1,0.00000,0
247497242000,1953465969351328272,6899,3032021,1,1,0,4097,26600.00000,5,2023/10/04 18:58:00.843,1696435080843919298,1,1,0.00000,0
247497242004,1953465969351328274,6899,3032021,2,2,0,4097,26200.00000,5,2023/10/04 18:58:00.844,1696435080844520163,1,1,0.00000,0
247497242005,1953465969351328275,6899,3032021,1040,1040,0,4097,27143.00000,5,2023/10/04 18:58:00.844,1696435080844667513,2,1,0.00000,0
247497242013,1953465969351328280,6899,3032021,3,3,0,4097,24700.00000,5,2023/10/04 18:58:00.846,1696435080846196527,1,1,0.00000,0
247497242023,1953465969351328285,6899,3032021,1,1,0,4097,26000.00000,5,2023/10/04 18:58:00.847,1696435080847965855,1,1,0.00000,0
247497242024,1953465969351328286,6899,3032021,1,1,0,4097,26750.00000,5,2023/10/04 18:58:00.848,1696435080848127914,1,1,0.00000,0
247497242031,1953465969351328291,6899,3032021,1,1,0,4097,26676.00000,5,2023/10/04 18:58:00.849,1696435080849426913,1,1,0.00000,0
247497242034,1953465969351328292,6899,3032021,1,1,0,4097,27150.00000,5,2023/10/04 18:58:00.849,1696435080849877889,2,1,0.00000,0
247497242039,1953465969351328295,6899,3032021,1,1,0,4097,26749.00000,5,2023/10/04 18:58:00.850,1696435080850640223,1,1,0.00000,0
247497242040,1953465969351328296,6899,3032021,10,10,0,4097,26725.00000,5,2023/10/04 18:58:00.850,1696435080850792490,1,1,0.00000,0
247497242041,1953465969351328297,6899,3032021,15,15,0,4097,26791.00000,5,2023/10/04 18:58:00.851,1696435080851008058,1,1,0.00000,0
247497242044,1953465969351328298,6899,3032021,1,1,0,4097,25899.00000,5,2023/10/04 18:58:00.851,1696435080851594689,1,1,0.00000,0
247497242045,1953465969351328299,6899,3032021,30,30,0,4097,27437.00000,5,2023/10/04 18:58:00.851,1696435080851738876,2,1,0.00000,0
247497242046,1953465969351328300,6899,3032021,1,1,0,4097,26559.00000,5,2023/10/04 18:58:00.851,1696435080851888335,1,1,0.00000,0
247497242049,1953465969351328301,6899,3032021,3,3,0,4097,24325.00000,5,2023/10/04 18:58:00.852,1696435080852351642,1,1,0.00000,0
247497242050,1953465969351328302,6899,3032021,1,1,0,4097,25927.00000,5,2023/10/04 18:58:00.852,1696435080852497116,1,1,0.00000,0
247497242056,1953465969351328305,6899,3032021,10,10,0,4609,27412.00000,5,2023/10/04 18:58:00.853,1696435080853677826,2,1,0.00000,0
247497242059,1953465969351328306,6899,3032021,1,1,0,4097,27200.00000,5,2023/10/04 18:58:00.854,1696435080854275975,2,1,0.00000,0
247497242061,1953465969351328307,6899,3032021,1,1,0,4097,26898.00000,5,2023/10/04 18:58:00.854,1696435080854570080,2,1,0.00000,0
247497242064,1953465969351328308,6899,3032021,2,2,0,4097,27950.00000,5,2023/10/04 18:58:00.855,1696435080855045522,2,1,0.00000,0
247497242066,1953465969351328309,6899,3032021,1,1,0,4097,26909.00000,5,2023/10/04 18:58:00.855,1696435080855339176,2,1,0.00000,0
247497242070,1953465969351328310,6899,3032021,20,20,0,4097,27257.00000,5,2023/10/04 18:58:00.856,1696435080856142074,2,1,0.00000,0
247497242071,1953465969351328311,6899,3032021,1,1,0,4097,26853.00000,5,2023/10/04 18:58:00.856,1696435080856278028,1,1,0.00000,0
247497242075,1953465969351328312,6899,3032021,1,1,0,4097,27700.00000,5,2023/10/04 18:58:00.856,1696435080856895799,2,1,0.00000,0
247497242076,1953465969351328313,6899,3032021,10,10,0,4097,26835.00000,5,2023/10/04 18:58:00.857,1696435080857041964,1,1,0.00000,0
247497242082,1953465969351328315,6899,3032021,1,1,0,4097,26850.00000,5,2023/10/04 18:58:00.857,1696435080857985848,1,1,0.00000,0
247497242087,1953465969351328318,6899,3032021,5,5,0,4097,26500.00000,5,2023/10/04 18:58:00.858,1696435080858801662,1,1,0.00000,0
247497242092,1953465969351328320,6899,3032021,1,1,0,4097,27788.00000,5,2023/10/04 18:58:00.859,1696435080859851233,2,1,0.00000,0
247497242094,1953465969351328321,6899,3032021,1,1,0,4097,26771.00000,5,2023/10/04 18:58:00.860,1696435080860145346,1,1,0.00000,0
247497242097,1953465969351328322,6899,3032021,11,11,0,4097,25321.00000,5,2023/10/04 18:58:00.860,1696435080860631558,1,1,0.00000,0
247497242098,1953465969351328323,6899,3032021,20,20,0,4097,26725.00000,5,2023/10/04 18:58:00.860,1696435080860789654,1,1,0.00000,0
247497242102,1953465969351328324,6899,3032021,1,1,0,4097,28446.00000,5,2023/10/04 18:58:00.861,1696435080861372574,2,1,0.00000,0
247497242103,1953465969351328325,6899,3032021,9,9,0,4097,26720.00000,5,2023/10/04 18:58:00.861,1696435080861527364,1,1,0.00000,0
247497242105,1953465969351328326,6899,3032021,9,9,0,4097,26805.00000,5,2023/10/04 18:58:00.861,1696435080861848588,1,1,0.00000,0
247497242108,1953465969351328327,6899,3032021,1,1,0,4097,25615.00000,5,2023/10/04 18:58:00.862,1696435080862305581,1,1,0.00000,0
247497242109,1953465969351328328,6899,3032021,1,1,0,4097,26706.00000,5,2023/10/04 18:58:00.862,1696435080862608576,1,1,0.00000,0
247497242114,1953465969351328329,6899,3032021,1,1,0,4097,26268.00000,5,2023/10/04 18:58:00.867,1696435080867490950,1,1,0.00000,0
247497242120,1953465969351328331,6899,3032021,1,1,0,4097,26475.00000,5,2023/10/04 18:58:00.868,1696435080868453640,1,1,0.00000,0
247497242123,1953465969351328332,6899,3032021,1,1,0,4097,26898.00000,5,2023/10/04 18:58:00.868,1696435080868958049,2,1,0.00000,0
247497242125,1953465969351328333,6899,3032021,1,1,0,4097,27844.00000,5,2023/10/04 18:58:00.869,1696435080869257618,2,1,0.00000,0
247497242135,1953465969351328336,6899,3032021,8,8,0,4097,26590.00000,5,2023/10/04 18:58:00.871,1696435080871127328,1,1,0.00000,0
247497242140,1953465969351328337,6899,3032021,10,10,0,4609,27411.00000,5,2023/10/04 18:58:00.871,1696435080871905197,2,1,0.00000,0
247497242145,1953465969351328338,6899,3032021,4,4,0,4097,26992.00000,5,2023/10/04 18:58:00.872,1696435080872722840,2,1,0.00000,0
247497242150,1953465969351328339,6899,3032021,1,1,0,4097,26449.00000,5,2023/10/04 18:58:00.873,1696435080873686242,1,1,0.00000,0
247497242151,1953465969351328340,6899,3032021,150,150,0,4097,26580.00000,5,2023/10/04 18:58:00.873,1696435080873851625,1,1,0.00000,0
247497242156,1953465969351328341,6899,3032021,1,1,0,4097,26420.00000,5,2023/10/04 18:58:00.874,1696435080874603637,1,1,0.00000,0
247497242157,1953465969351328342,6899,3032021,120,120,0,4097,24042.00000,5,2023/10/04 18:58:00.874,1696435080874746298,1,1,0.00000,0
247497242161,1953465969351328343,6899,3032021,4,4,0,4097,26704.00000,5,2023/10/04 18:58:00.875,1696435080875332819,1,1,0.00000,0
247497242163,1953465969351328344,6899,3032021,150,150,0,4097,27180.00000,5,2023/10/04 18:58:00.875,1696435080875614381,2,1,0.00000,0
247497242167,1953465969351328345,6899,3032021,2,2,0,4097,27205.00000,5,2023/10/04 18:58:00.876,1696435080876216411,2,1,0.00000,0
247497242170,1953465969351328347,6899,3032021,1,1,0,4097,26841.00000,5,2023/10/04 18:58:00.876,1696435080876646754,1,1,0.00000,0
247497242175,1953465969351328349,6899,3032021,1,1,0,4097,26605.00000,5,2023/10/04 18:58:00.877,1696435080877394522,1,1,0.00000,0
247497242177,1953465969351328350,6899,3032021,100,100,0,4097,26606.00000,5,2023/10/04 18:58:00.877,1696435080877680797,1,1,0.00000,0
247497242182,1953465969351328351,6899,3032021,10,10,0,4097,26672.00000,5,2023/10/04 18:58:00.878,1696435080878703577,1,1,0.00000,0
247497242184,1953465969351328352,6899,3366187,5,5,0,4097,27802.00000,5,2023/10/04 18:58:00.879,1696435080879001266,2,1,0.00000,0
